gaia_dr3_source_id,cluster_name,catalogue_id,catalogue_reference,selection_stage,selection_criterion,original_class,original_class_basis,homogenized_class,homogenized_class_basis,kos_pbint,kos_pbbin,kos_like,kos_like6d,risbud_leading_flag,risbud_trailing_flag,risbud_within_tidal_radius_flag,risbud_corrected_sample_flag,ra_deg,dec_deg,pmra_masyr,pmdec_masyr,rv_kms
454760590531751424,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,41.631007,56.410986,13.724008,-14.943578,13.199999809265137
454786252955059968,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,41.506838,56.780564,13.487093,-15.316554,13.460000038146973
454845218566439808,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.9782617283421319,863.241997338866,0.008575352126815637,-1,-1,-1,-1,41.09472887567,57.11181377581,14.39615858569802,-15.43608049092694,12.52676105499268
454845218566439808,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,41.094729,57.111814,14.396159,-15.43608,12.529999732971191
454855492128215552,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,41.054564,57.110769,13.221717,-14.070265,1.4299999475479126
454855492128216704,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,41.049282,57.109411,13.180533,-14.560283,8.210000038146973
457090524393674368,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,33.092915,56.952532,16.587603,-14.539918,nan
457501879180101888,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,1.0,2962.1216019248754,0.0,-1,-1,-1,-1,35.63503062827,56.19133578808,15.15582640790053,-13.64982888836311,nan
457501879180101888,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,35.635031,56.191336,15.155826,-13.649829,nan
457570598655504384,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,1.0,2962.1216019248754,0.0,-1,-1,-1,-1,37.05263862021,56.46526210875,14.69627713623586,-14.08178500094836,nan
457612448818505472,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,36.442965,56.379833,16.613066,-13.753219,7.909999847412109
457667286961228544,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,36.517393,57.095902,15.572691,-15.519514,8.8100004196167
457718345531288320,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,39.420938,56.42111,13.759681,-14.189244,13.510000228881836
457771809283015168,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.9784509477306141,2962.1216019248754,0.0,-1,-1,-1,-1,38.08678559033,56.60688064933,15.07381669559564,-14.39124724747691,nan
457771809283015168,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,38.086786,56.606881,15.073817,-14.391247,nan
457880901452522752,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,40.354384,57.428883,13.225351,-14.179724,11.319999694824219
457889594466823040,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.979842528263947,2962.1216019248754,0.03791208308697441,-1,-1,-1,-1,39.48401901208,57.07026798035,14.4133800806132,-14.53801237224146,11.06873416900635
457889594466823040,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.484019,57.070268,14.41338,-14.538012,11.069999694824219
457895538700596608,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,39.254362,57.240226,14.618781,-15.56112,nan
457901723454115712,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.715172,57.393622,15.614297,-17.727837,3.009999990463257
457926977861597440,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,40.050082,57.542559,15.057916,-15.745154,15.149999618530273
457929829719890304,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,39.770128,57.57523,14.057889,-13.686004,nan
457944948005722112,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.763032,57.741279,15.031174,-15.53301,9.149999618530273
457959138576016640,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.8616884741853321,355.0682779445809,0.0,-1,-1,-1,-1,39.72425904363,58.08739008841,15.12088411982386,-16.0421924222564,nan
457959138576016640,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.724259,58.08739,15.120884,-16.042192,nan
457990474658992384,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.012378,57.270507,14.473952,-15.30408,8.399999618530273
457999992307513728,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,38.32157,57.1837,15.746615,-15.997268,nan
458031294029981056,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,37.339999,57.089822,15.550563,-14.335233,10.350000381469727
458033458693482624,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,37.446257,57.162013,16.504807,-16.777321,11.770000457763672
458062904988839552,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8348993383722078,3812.4391139465583,0.0,-1,-1,-1,-1,37.14153973093,57.63755925107,14.98230230665353,-13.91525661301093,nan
458062904988839552,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,L,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,1,0,0,1,37.14154,57.637559,14.982302,-13.915257,nan
458067680993514880,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,37.961359,57.530101,15.583058,-15.371981,9.239999771118164
458078985347313152,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,37.895767,57.75694,15.671847,-15.227692,27.34000015258789
458091316188799488,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9500237879823339,2962.1216019248754,0.006093013353263742,-1,-1,-1,-1,37.49199352574,57.91458930795,14.55654660149998,-14.36001505544847,11.88134002685547
458091316188799488,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,37.491994,57.914589,14.556547,-14.360015,11.880000114440918
458114719472979456,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,38.992922,57.80717,14.522967,-14.618647,nan
458131212147286400,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.6429727778125132,399.38079903206466,0.0,-1,-1,-1,-1,38.8862548223,58.03505693928,14.39588805748961,-14.01032657430067,nan
458131555744248192,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.7690905587338358,361.4595069475834,0.0,-1,-1,-1,-1,38.66301136426,57.93652978376,16.04016442237024,-15.52787950385012,nan
458131555744248192,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,38.663011,57.93653,16.040164,-15.52788,nan
458156535274362496,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8329230691701253,10033.661425469147,0.0,-1,-1,-1,-1,39.16468923671,58.1801302309,14.48457773127314,-14.87528756680985,nan
458156535274362496,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.164689,58.18013,14.484578,-14.875288,nan
458162651307756928,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8437133377152835,10033.661425469147,0.0,-1,-1,-1,-1,39.28816628189,58.22169864099,14.10907314855014,-14.71108207625774,12.33913803100586
458162651307756928,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,1,39.288166,58.221699,14.109073,-14.711082,12.34000015258789
458167255512644480,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.8633492453267079,355.0682779445809,0.0,-1,-1,-1,-1,39.16086943291,58.35590282642,15.38707179286568,-14.47022763179719,9.907078742980957
458167255512644480,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,39.160869,58.355903,15.387072,-14.470228,9.90999984741211
458173440266912000,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9797045911471827,2962.1216019248754,0.03791208308697441,-1,-1,-1,-1,38.33263739568,57.91551190682,14.33162574787246,-14.65150545897325,6.996284008026123
458173440266912000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.332637,57.915512,14.331626,-14.651505,7.0
458180140414219136,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8276953466423146,644.6619654361813,0.0,-1,-1,-1,-1,38.4931983868,58.04240904032,14.35016021827963,-14.98720848561239,nan
458180140414219136,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.493198,58.042409,14.35016,-14.987208,nan
458188421110876544,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8330861182832308,5118.522267537902,0.0,-1,-1,-1,-1,38.40707259793,58.31820525865,15.00741022557989,-14.99234759899162,nan
458188421110876544,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.407073,58.318205,15.00741,-14.992348,nan
458189932939712640,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9480320116160599,2962.1216019248754,0.0,-1,-1,-1,-1,37.84959893614,58.06645349372,14.90770067977866,-14.43724165859785,nan
458197320283280768,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.979381441669464,14847.961192464134,0.0,-1,-1,-1,-1,38.21339262588,58.19038155547,14.75297548966552,-14.42442125906778,nan
458197320283280768,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.213393,58.190382,14.752975,-14.424421,nan
458215084267700224,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9509968264404922,10033.661425469147,0.0,-1,-1,-1,-1,38.95253861372,58.39536220983,14.79495717211466,-14.68865375099371,nan
458215084267700224,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,38.952539,58.395362,14.794957,-14.688654,nan
458215840181882496,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8392814854869795,10033.661425469147,0.0,-1,-1,-1,-1,38.98332638393,58.46233393314,14.09703868662451,-14.80247173646133,7.838088512420654
458215840181883904,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.9775004523935975,644.6619654361813,0.0,-1,-1,-1,-1,38.99446515414,58.45937406614,14.4831755105673,-14.06010310610856,nan
458215840181883904,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,38.994465,58.459374,14.483176,-14.060103,nan
458232573374412544,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.8637717038082737,644.6619654361813,0.1290816162246984,-1,-1,-1,-1,38.63139285013,58.58020828724,15.29497297772806,-13.91758547553886,3.540055751800537
458237899133772544,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.7553438868710909,10033.661425469147,0.1290816162246984,-1,-1,-1,-1,38.53302241525,58.75568838056,14.00298128312389,-14.60085674754825,10.07588863372803
458237899133772544,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,38.533022,58.755688,14.002981,-14.600857,10.079999923706055
458268066987327104,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,35.09926,56.310407,16.941738,-15.39411,nan
458301292855068288,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,35.29791,56.720655,16.043294,-15.248239,nan
458303354439361280,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,1.0,529.1937614486039,0.02008437734964715,-1,-1,-1,-1,35.47858666456,56.71089695648,15.02411652973705,-13.9519074130531,9.345111846923828
458303354439361280,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,35.478587,56.710897,15.024117,-13.951907,9.350000381469727
458349293411204608,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.86555120984336,3044.6394697191954,0.02008437734964715,-1,-1,-1,-1,35.05243618062,56.76202478787,15.62771889726485,-12.95840206213957,12.40206527709961
458349293411204608,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,35.052436,56.762025,15.627719,-12.958402,12.399999618530273
458389288144059520,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9528086132083423,3044.6394697191954,0.0,-1,-1,-1,-1,36.02994321512,56.90530950662,15.10708267326591,-13.83029809219311,nan
458389288144059520,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,36.029943,56.90531,15.107083,-13.830298,nan
458393926708565760,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9482863566365363,1199.2786155856177,0.0,-1,-1,-1,-1,36.29511907522,57.0309592028,15.71690991824439,-14.7655453122802,nan
458479757336672000,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,35.325048,57.521275,16.484703,-14.886554,nan
458503048933544448,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,0.9759753771381539,3044.6394697191954,0.0,-1,-1,-1,-1,35.93507459685,57.80889081729,15.13295438989352,-14.21293700884142,nan
458515972501782784,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9509295175915038,3363.632810624608,0.0,-1,-1,-1,-1,35.60782361209,57.93732886312,15.94050069568233,-14.73457370974688,nan
458515972501782784,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,0,35.607824,57.937329,15.940501,-14.734574,nan
458520611066439552,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,T,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,1,0,0,35.613655,58.003009,16.936742,-14.089777,nan
458528788680963456,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,T,Jadhav2025_distAlongO_pm10pc,1.0,1.0,3044.6394697191954,0.0,-1,-1,-1,-1,33.80460314552,56.8407244914,16.1926430858448,-13.23839999104496,nan
458528788680963456,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,T,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.804603,56.840724,16.192643,-13.2384,nan
458607438123344128,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.8365747022176013,529.1937614486039,0.02008437734964715,-1,-1,-1,-1,33.32684380806,57.37361892622,17.13071013385715,-13.17408245377462,-1.804959416389465
458607438123344128,Stock 2,Risbud2025,Risbud et al. 2025,published_stock2_sample,published catalogue inclusion,C,Risbud2025_original_flags,C,Jadhav2025_distAlongO_pm10pc,nan,nan,nan,nan,0,0,1,1,33.326844,57.373619,17.13071,-13.174082,-1.7999999523162842
458649180902443264,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,L,Jadhav2025_distAlongO_pm10pc,1.0,0.4779170569154016,3812.4391139465583,0.03700941444204645,-1,-1,-1,-1,33.43750006598,57.75222738407,15.68276218383134,-13.2248785776787,2.248067140579224
458658531054782848,Stock 2,Kos2024,Kos 2024,high_probability_analysis_subset,pbint > 0.9,,,C,Jadhav2025_distAlongO_pm10pc,1.0,0.9557083983853719,3044.6394697191954,0.02911106379892677,-1,-1,-1,-1,33.68898852106,57.98482379949,15.92012364184492,-13.55247014389919,5.679802417755127
